trial,market,strategy,return_pct,max_dd_pct,liquidated
6,spot,match-up vote,6.327899256501657,26.720316282334288,False
6,spot,match-up evidence,-16.257503550346875,23.86637075562828,False
6,spot,match-down vote,5.308942700513741,9.648150291694147,False
6,spot,match-down evidence,-4.911051114909604,6.904441134169002,False
6,futures,buy_and_hold,-98.1954802135679,99.49461329314164,True
6,futures,kelly_regime_v4,6.5318637534641955,31.709747501087808,False
6,futures,match-up vote,15.840864240721908,32.45055245446793,False
6,futures,match-up evidence,-20.90742375771868,28.594649155807932,False
6,futures,match-down vote,-2.028741792626576,11.035822595749595,False
6,futures,match-down evidence,-4.67402356390455,9.705022179036016,False
7,spot,buy_and_hold,135.1850336283186,32.54338689875929,False
7,spot,kelly_regime_v4,81.59002633173755,23.947310386702313,False
7,spot,match-up vote,77.36696118248427,24.9654007726878,False
7,spot,match-up evidence,102.36515663339026,21.337118881485743,False
7,spot,match-down vote,23.693322247527384,9.236147881142593,False
7,spot,match-down evidence,40.88173780476101,9.971300916467248,False
7,futures,buy_and_hold,675.1596404867256,67.02846971303074,False
7,futures,kelly_regime_v4,113.09224266972006,27.146655281807856,False
7,futures,match-up vote,122.27563226491993,32.18871297523558,False
7,futures,match-up evidence,259.5639632112013,43.428191506840356,False
7,futures,match-down vote,28.18467897317909,7.602031977538752,False
7,futures,match-down evidence,53.6732007203601,10.616172709851634,False
8,spot,buy_and_hold,277.4428794150987,32.54338718792242,False
8,spot,kelly_regime_v4,206.273301982712,23.47492415696687,False
8,spot,match-up vote,198.00214520386285,24.4326348178695,False
8,spot,match-up evidence,159.6693891604827,21.337120333273596,False
8,spot,match-down vote,44.589934392877836,8.166331409967999,False
8,spot,match-down evidence,53.02581724242861,10.208818674619659,False
8,futures,buy_and_hold,1385.3808675753799,63.70727774090732,False
8,futures,kelly_regime_v4,268.21908541864275,23.7224158060273,False
8,futures,match-up vote,289.953191964998,26.551581402805425,False
8,futures,match-up evidence,395.9461789477667,43.42535471233057,False
8,futures,match-down vote,56.09786998484256,6.15149925834053,False
8,futures,match-down evidence,69.11818176582494,10.614833001969242,False
9,spot,buy_and_hold,2.8917790903241203,68.49415295024983,False
9,spot,kelly_regime_v4,82.5594393474913,27.435000381583958,False
9,spot,match-up vote,74.19255784848082,32.09717089432575,False
9,spot,match-up evidence,114.5730130956479,25.209972308797756,False
9,spot,match-down vote,23.848828959234858,9.50156500395651,False
9,spot,match-down evidence,45.932012960551695,8.619480043480758,False
9,futures,buy_and_hold,-98.19548021356788,98.55722855303914,True
9,futures,kelly_regime_v4,119.80635163467679,24.393010197616814,False
9,futures,match-up vote,119.1749128035566,31.58790659962613,False
9,futures,match-up evidence,392.77383218007645,35.515478597832164,False
9,futures,match-down vote,24.361918096604306,8.442505170339926,False
9,futures,match-down evidence,62.5271530097802,10.594792278709951,False
10,spot,buy_and_hold,177.77779782153544,62.28304495925025,False
10,spot,kelly_regime_v4,200.98161486891786,24.483397352947474,False
10,spot,match-up vote,161.12993261018323,25.209689378449347,False
10,spot,match-up evidence,218.70151477147294,32.70902310790114,False
10,spot,match-down vote,41.72115958227507,7.351456956320081,False
10,spot,match-down evidence,76.08202896852185,9.345880097469744,False
10,futures,buy_and_hold,887.8036959558639,71.13479166856503,False
10,futures,kelly_regime_v4,239.17538029101465,21.508020520895876,False
10,futures,match-up vote,204.87697552176073,24.427512241561224,False
10,futures,match-up evidence,899.8732912321423,38.708246171829266,False
10,futures,match-down vote,51.814604406850066,5.289475237289245,False
10,futures,match-down evidence,73.53776604526618,13.189032250302567,False
